row	student	problem	outcome	KC
1273	32	2526	0	141
1274	32	2526	0	141
1275	32	2526	0	252
1276	32	2526	0	252
1277	32	2526	1	252
1278	32	2526	0	69
1279	32	2526	1	69
1280	32	2526	0	16
1281	32	2526	0	16
1282	32	2526	1	16
1283	32	1327	0	253
1284	32	1340	1	32
1285	32	4690	0	11
1286	32	2442	0	1
1287	32	1303	0	34
1288	32	1090	1	150
1289	32	539	1	37
1290	32	539	0	105
1291	32	727	0	179
1292	32	5772	1	67
1293	32	4692	0	124
1294	32	4692	1	124
1295	32	2477	0	127
1296	32	1184	1	211
1297	32	2608	0	92
1298	32	2624	1	163
1299	32	7	0	95
1300	32	5774	0	27
1301	32	5774	1	27
1302	32	2512	0	72
1303	32	5761	1	131
1304	32	5793	0	160
1305	32	5793	1	160
1306	32	839	1	43
1307	32	5704	0	172
1308	32	2740	0	33
1309	32	1233	0	234
1310	32	1176	1	209
1311	32	5754	1	50
1312	32	2471	0	24
1313	32	134	1	178
1314	33	8749	1	29
1315	33	8749	0	100
1316	33	8749	0	100
1317	33	8749	0	100
1318	33	8749	1	100
1319	33	8800	1	112
1320	33	8800	1	167
1321	33	8800	1	210
1322	33	8800	0	59
1323	33	8800	1	59
1324	33	8752	1	82
1325	33	8752	0	243
1326	33	8752	0	243
1327	33	8752	1	243
1328	33	8748	0	42
1329	33	8748	0	42
1330	33	8748	1	42
1331	33	8748	1	207
1332	33	8748	0	102
1333	33	8748	0	102
1334	33	8748	0	102
1335	33	8748	1	102
1336	33	8716	1	125
1337	33	8789	0	66
1338	33	8789	1	65
1339	33	8789	0	46
1340	33	8789	0	46
1341	33	8789	0	46
1342	33	8789	1	46
1343	33	8783	0	208
1344	33	8783	0	205
1345	33	8783	0	205
1346	33	8783	0	205
1347	33	8783	0	205
1348	33	8783	1	205
1349	33	8783	0	103
1350	33	8783	0	103
1351	33	8783	0	103
1352	33	8783	1	103
1353	33	8783	1	138
1354	33	8770	1	3
1355	34	3146	1	86
1356	34	3146	0	135
1357	34	3146	1	135
1358	34	3146	0	157
1359	34	3146	0	157
1360	34	3146	1	157
1361	34	458	1	54
1362	34	2645	0	97
1363	34	326	0	153
1364	34	1233	0	234
1365	34	3133	0	6
1366	34	2325	0	142
1367	34	2325	1	142
1368	34	2477	1	127
1369	34	1262	1	47
1370	34	1224	1	185
1371	34	2487	1	196
1372	34	4690	0	11
1373	34	5773	0	18
1374	35	2247	0	87
1375	35	757	0	35
1376	35	1259	0	45
1377	35	561	0	83
1378	35	1255	1	229
1379	35	1189	0	40
1380	35	2600	0	155
1381	35	2600	0	155
1382	35	1048	0	107
1383	35	1221	1	23
1384	35	492	0	227
1385	35	152	0	118
1386	35	2471	0	24
1387	35	1298	0	184
1388	35	654	0	116
1389	36	1098	0	19
1390	36	3114	0	88
1391	36	1103	0	98
1392	37	2642	0	58
1393	37	2642	0	191
1394	37	2642	0	191
1395	37	2642	0	191
1396	37	2642	1	191
1397	37	2642	0	188
1398	37	2642	1	188
1399	37	898	0	195
1400	37	2508	1	221
1401	37	1432	0	249
1402	37	2645	0	97
1403	37	2683	0	94
1404	37	2683	0	94
1405	37	1291	0	203
1406	37	1291	1	203
1407	37	1619	1	192
1408	37	626	0	240
1409	37	2744	0	248
1410	37	1331	0	113
1411	37	935	1	246
1412	37	1597	0	84
1413	37	2654	0	148
1414	37	1189	1	40
1415	37	3755	0	144
1416	37	2678	1	122
1417	37	1090	0	150
1418	37	536	0	166
1419	37	536	1	166
1420	37	5513	1	117
1421	37	5688	1	48
1422	37	2548	0	158
1423	37	2548	1	158
1424	37	1327	1	253
1425	37	1522	0	213
1426	37	5774	0	27
1427	37	5774	1	27
1428	37	3151	0	232
1429	37	1158	1	7
1430	37	1184	0	211
1431	37	459	1	242
1432	38	2590	1	75
1433	38	2538	0	128
1434	38	175	0	168
1435	38	175	0	168
1436	38	906	0	201
1437	38	31	0	137
1438	38	31	0	137
1439	38	2503	0	26
1440	38	2538	0	128
1441	38	2608	0	92
1442	38	2744	0	248
1443	39	8723	1	216
1444	39	8777	1	244
1445	39	8788	0	230
1446	39	8789	0	66
1447	39	8789	1	65
1448	39	8789	1	46
1449	39	8783	0	208
1450	39	8783	0	205
1451	39	8783	0	205
1452	39	8783	0	205
1453	39	8783	1	205
1454	39	8783	0	103
1455	39	8783	0	103
1456	39	8783	1	103
1457	39	8783	1	138
1458	39	8770	1	3
1459	39	8716	1	125
1460	39	5774	0	27
1461	39	5774	1	27
1462	39	3146	0	86
1463	39	3146	1	86
1464	39	3146	0	135
1465	39	3146	1	135
1466	39	3146	1	157
1467	39	3618	0	223
1468	39	626	0	240
1469	40	935	1	246
1470	40	61	0	129
1471	40	5476	1	39
1472	40	3121	0	21
1473	40	1250	0	164
1474	40	2744	0	248
1475	40	2744	0	248
1476	40	5760	1	80
1477	40	1547	0	134
1478	40	2661	0	152
1479	40	2661	0	152
1480	40	2227	0	99
1481	40	125	0	22
1482	40	125	0	22
1483	40	1298	0	184
1484	40	2654	0	148
1485	40	1224	1	185
1486	40	5478	1	175
1487	40	2590	1	75
1488	40	1193	1	202
1489	40	1206	1	49
1490	40	1221	0	23
1491	40	1129	1	145
1492	40	1523	0	206
1493	40	7	0	95
1494	41	1580	0	136
1495	41	1580	1	136
1496	42	1432	0	249
1497	42	61	0	129
1498	42	61	0	129
1499	42	61	0	129
1500	42	1291	0	203
1501	42	1291	1	203
1502	42	2556	0	56
1503	43	5774	1	27
1504	43	3146	1	77
1505	43	8920	1	91
1506	43	3633	0	114
1507	43	3633	1	44
1508	43	3633	1	214
1509	43	13216	1	109
1510	43	2642	0	58
1511	43	2642	0	191
1512	44	1250	0	164
1513	44	1262	1	47
1514	44	1523	1	206
1515	44	2512	0	72
1516	44	1109	0	182
1517	44	8777	0	244
1518	44	8788	0	230
1519	44	8704	1	62
1520	44	8723	0	216
1521	44	8789	0	65
1522	44	8789	0	65
1523	44	8789	1	65
1524	44	8789	0	46
1525	44	8789	1	46
1526	44	8770	0	3
1527	44	8783	0	208
1528	44	8783	0	205
1529	44	8783	1	205
1530	44	8783	0	103
1531	44	8783	0	103
1532	44	8783	0	103
1533	44	8783	1	103
1534	44	8783	1	138
1535	44	5774	0	27
1536	44	5774	1	27
1537	44	3146	0	77
1538	44	3146	0	86
1539	44	3146	0	86
1540	44	3146	1	86
1541	44	3146	0	135
1542	44	3146	1	135
1543	44	3146	0	157
1544	44	3146	1	157
1545	44	3633	0	114
1546	44	3633	0	44
1547	44	3633	0	44
1548	44	3633	0	44
1549	44	3633	0	44
1550	44	3633	0	44
1551	44	3633	0	44
1552	44	3633	0	44
1553	44	3630	0	237
1554	44	3630	1	38
1555	44	3630	0	225
1556	44	3630	1	225
1557	44	13216	1	109
1558	44	2642	1	191
1559	44	2642	1	188
1560	44	13230	1	78
1561	44	13230	1	123
1562	44	5738	1	111
1563	44	467	1	20
1564	44	467	1	115
1565	44	467	1	197
1566	44	333	1	186
1567	44	9117	0	15
1568	44	13219	0	236
1569	44	49	0	76
1570	44	49	0	121
1571	44	49	1	121
1572	44	49	0	79
1573	44	49	1	79
1574	44	49	1	2
1575	44	1109	0	182
1576	44	61	1	129
1577	44	2562	0	187
1578	44	1098	0	19
1579	44	4690	0	11
1580	44	626	1	240
1581	44	2363	0	254
1582	45	1167	1	235
1583	45	1172	1	193
1584	45	1221	0	23
1585	45	2538	0	128
1586	45	8800	0	112
1587	45	8800	0	112
1588	45	8800	0	112
1589	45	8800	1	112
1590	45	8800	0	167
1591	45	8800	1	167
1592	45	8800	1	210
1593	45	8800	0	59
1594	45	8800	1	59
1595	45	8752	1	82
1596	45	8752	1	243
1597	45	8748	0	42
1598	45	8748	0	42
1599	45	8748	1	42
1600	45	8748	1	207
1601	45	8748	0	102
1602	45	8748	0	102
1603	45	8748	0	102
1604	45	8748	0	102
1605	45	8748	1	102
1606	45	8749	0	29
1607	45	8749	1	29
1608	45	8749	0	100
1609	45	8749	0	100
1610	45	8749	1	100
1611	45	8716	0	125
1612	45	8716	1	154
1613	45	8716	0	233
1614	45	8716	1	233
1615	45	8716	0	89
1616	45	8716	1	89
1617	45	8716	0	149
1618	45	8716	0	149
1619	45	8716	0	149
1620	45	8716	1	149
1621	45	8783	0	208
1622	45	8783	0	205
1623	45	8783	0	205
1624	45	8783	0	205
1625	45	8783	1	205
1626	45	8783	1	103
1627	45	8783	0	138
1628	45	8783	0	138
1629	45	8783	0	138
1630	45	8783	1	138
1631	45	8770	1	3
1632	45	8789	0	66
1633	45	8789	1	65
1634	45	8789	0	46
1635	45	8789	0	46
1636	45	8789	1	46
1637	45	727	1	179
1638	45	2361	1	212
1639	45	49	0	76
1640	45	49	1	121
1641	45	49	0	79
1642	45	49	0	79
1643	45	49	0	79
1644	45	49	1	79
1645	45	49	0	2
1646	45	49	1	2
1647	45	894	1	108
1648	45	1619	0	192
1649	45	1619	0	192
1650	45	1619	1	192
1651	45	61	0	129
1652	45	626	0	240
1653	45	5772	0	67
1654	45	1176	0	209
1655	45	1303	0	34
1656	45	654	0	116
1657	45	1317	1	220
1658	45	1069	0	181
1659	45	458	0	54
1660	45	458	0	54
1661	45	458	1	54
1662	46	152	0	118
1663	46	539	1	37
1664	46	539	0	105
1665	46	539	0	105
1666	46	539	1	105
1667	46	2520	0	30
1668	46	5772	1	67
1669	46	1214	1	241
1670	46	1287	1	219
1671	46	61	0	129
1672	46	61	0	129
1673	46	2361	1	212
1674	46	536	0	166
1675	46	536	1	166
1676	46	1552	0	171
1677	46	1552	1	171
1678	46	727	0	179
1679	46	5633	1	68
1680	46	2465	1	250
1681	46	538	1	180
1682	46	906	0	201
1683	46	906	0	201
1684	46	1619	0	192
1685	46	1619	0	192
1686	46	1619	1	192
1687	46	2590	1	75
1688	46	1167	1	235
1689	46	566	0	119
1690	46	839	1	43
1691	46	333	0	186
1692	46	333	0	186
1693	46	333	1	228
1694	46	333	0	251
1695	46	333	0	251
1696	46	333	1	251
1697	46	333	0	60
1698	46	333	1	60
1699	46	561	1	83
1700	46	243	0	8
1701	46	1172	0	193
1702	46	458	0	54
1703	46	458	0	54
1704	46	458	0	54
1705	46	458	1	54
1706	46	2503	1	26
1707	46	2620	0	183
1708	46	5766	0	25
1709	46	459	1	242
1710	46	226	0	147
1711	46	226	1	147
1712	46	3110	1	104
1713	46	3110	1	126
1714	46	3110	1	189
1715	46	1109	0	182
1716	46	1360	0	73
1717	46	1303	1	34
1718	46	1523	0	206
1719	46	1523	1	206
1720	46	180	0	143
1721	46	1522	1	213
1722	47	1172	1	193
1723	47	2624	1	163
1724	47	355	0	9
1725	48	5738	0	111
1726	48	5738	1	111
1727	48	1069	1	181
1728	48	3146	1	77
1729	48	13230	1	139
1730	48	7674	1	81
1731	48	49	0	76
1732	48	49	1	121
1733	48	49	1	79
1734	48	49	0	2
1735	48	49	1	2
1736	48	1149	1	17
1737	48	2678	0	122
1738	48	5774	0	27
1739	48	5774	0	27
1740	48	5774	1	27
1741	48	9117	0	15
1742	48	333	0	186
1743	48	333	1	228
1744	48	333	0	251
1745	48	333	1	251
1746	48	333	0	60
1747	48	333	0	60
1748	48	333	1	60
1749	48	2247	0	87
1750	48	898	1	195
1751	48	5688	0	48
1752	48	3618	0	223
1753	48	9243	0	93
1754	48	9243	1	93
1755	48	9249	1	217
1756	48	3130	1	71
1757	48	5688	0	48
1758	48	3157	0	194
1759	48	1129	0	145
1760	48	9243	0	93
1761	48	9243	1	93
1762	48	3130	1	159
1763	48	9249	1	217
1764	48	3157	0	194
1765	48	2512	0	72
1766	48	125	0	22
1767	48	458	0	54
1768	48	458	0	54
1769	48	458	1	54
1770	48	5689	1	120
1771	48	152	0	118
1772	48	539	1	37
1773	48	539	0	105
1774	48	539	0	105
1775	48	539	0	105
1776	48	539	1	105
1777	48	1103	1	98
1778	49	1133	0	238
1779	50	1233	0	234
1780	50	1162	1	174
1781	50	1086	1	110
1782	50	5760	1	80
1783	50	1384	1	52
1784	50	1103	1	98
1785	50	894	1	108
1786	50	5738	1	111
1787	50	300	1	176
1788	50	1098	1	19
1789	50	898	1	195
1790	51	5760	0	80
1791	51	5760	1	80
1792	51	1109	1	182
1793	51	61	0	129
1794	51	5742	0	31
1795	51	3755	1	144
1796	51	5774	1	27
1797	51	3146	1	77
1798	51	1149	1	17
1799	51	2678	0	122
1800	51	5738	0	111
1801	51	5738	1	111
1802	51	49	1	121
1803	51	49	1	79
1804	51	49	1	2
1805	51	7674	0	81
1806	51	1069	1	181
1807	51	13230	0	139
1808	51	13230	1	78
1809	51	13230	0	123
1810	51	13230	1	123
1811	51	180	1	143
1812	51	3633	1	114
1813	51	2526	1	252
1814	51	2526	1	69
1815	51	2526	0	16
1816	51	2526	0	16
1817	51	2526	1	16
1818	51	5774	1	27
1819	51	898	1	195
1820	51	5761	0	131
1821	51	1537	0	12
1822	51	5754	1	50
1823	51	3130	1	159
1824	51	805	1	5
1825	51	2247	1	87
1826	51	1176	1	209
1827	51	1250	0	164
1828	51	1327	1	253
1829	51	2543	1	231
1830	51	1255	1	229
1831	51	3114	0	88
1832	52	8788	1	230
1833	52	8723	1	216
1834	52	8777	1	244
1835	52	8704	0	62
1836	52	8770	1	3
1837	52	8789	1	66
1838	52	8783	0	208
1839	52	8783	1	205
1840	52	8783	1	103
1841	52	8783	1	138
1842	52	8716	1	125
1843	52	3146	1	77
1844	52	5774	0	27
1845	52	5774	1	27
1846	52	3633	1	114
1847	52	8920	1	91
1848	52	2642	1	58
1849	52	13216	1	109
1850	52	13230	1	139
1851	52	5738	0	111
1852	52	5738	1	111
1853	52	467	1	224
1854	52	49	1	76
1855	52	13219	1	236
1856	52	1524	0	218
1857	52	1079	1	215
1858	52	510	1	198
1859	52	566	1	119
1860	52	5762	1	28
1861	52	1262	1	47
1862	52	2744	1	248
1863	53	459	1	242
1864	53	3755	0	144
1865	53	2678	0	122
1866	53	5772	0	67
1867	53	5772	1	67
1868	53	7674	1	81
1869	53	2744	0	248
1870	53	2543	1	231
1871	53	2538	1	128
1872	53	8723	1	216
1873	53	8777	0	244
1874	53	8704	1	62
1875	53	8788	1	230
1876	53	8789	0	66
1877	53	8789	1	65
1878	53	8789	0	46
1879	53	8789	0	46
1880	53	8789	1	46
1881	53	8770	1	3
1882	53	8716	1	125
1883	53	8783	1	208
1884	53	3146	0	77
1885	53	3146	0	86
1886	53	3146	0	86
1887	53	3146	1	86
1888	53	3146	0	135
1889	53	3146	0	135
1890	53	3146	1	135
1891	53	3146	1	157
1892	53	5774	1	27
1893	53	3630	0	237
1894	53	3630	0	38
1895	53	3630	0	38
1896	53	3630	1	38
1897	53	3630	1	225
1898	53	3618	0	223
1899	53	3618	0	223
1900	53	2642	0	58
1901	53	2642	1	191
1902	53	2642	0	188
1903	53	2642	0	188
1904	53	2642	0	188
1905	53	2642	0	188
1906	53	2642	1	188
1907	53	13216	1	109
1908	53	13230	1	139
1909	53	5738	1	111
1910	53	333	0	186
1911	53	333	1	228
1912	53	333	1	251
1913	53	333	1	60
1914	53	49	1	76
1915	53	13219	1	236
1916	53	1523	0	206
1917	53	1523	0	206
1918	53	2227	0	99
1919	53	1086	0	110
1920	53	5766	1	25
1921	53	2600	0	155
1922	53	1233	0	234
1923	53	3130	0	71
1924	54	1331	1	113
1925	54	5774	1	27
1926	54	2744	1	248
1927	54	5742	1	31
1928	54	5754	1	50
1929	54	1428	1	226
1930	54	3110	0	70
1931	54	3110	0	104
1932	54	3110	1	104
1933	54	3110	1	126
1934	54	3110	0	189
1935	54	3110	0	189
1936	54	3110	0	189
1937	54	3110	1	189
1938	54	8749	0	29
1939	54	8749	1	29
1940	54	8749	1	100
1941	54	8752	1	82
1942	54	8752	1	243
1943	54	8800	0	112
1944	54	8800	1	112
1945	54	8800	0	167
1946	54	8800	1	167
1947	54	8800	1	210
1948	54	8800	1	59
1949	54	8748	0	42
1950	54	8748	0	42
1951	54	8748	1	42
1952	54	8748	0	207
1953	54	8748	1	207
1954	54	8748	1	102
1955	54	8716	1	125
1956	54	8770	0	3
1957	54	8783	0	208
1958	54	8783	1	205
1959	54	8783	1	103
1960	54	8783	1	138
1961	54	8789	1	66
1962	54	2538	1	128
1963	54	243	0	8
1964	54	5760	1	80
1965	54	31	1	137
1966	54	1597	1	84
1967	54	2512	1	72
1968	54	90	1	55
1969	54	2600	1	155
1970	54	5774	1	27
1971	54	3146	1	77
1972	54	3618	0	223
1973	54	3630	1	237
1974	54	13216	0	109
1975	54	2642	0	58
1976	54	2642	1	191
1977	54	2642	1	188
1978	54	5738	1	111
1979	54	13230	1	139
1980	54	9117	1	15
1981	54	333	1	186
1982	54	13219	1	236
1983	54	49	0	76
1984	54	49	0	121
1985	54	49	1	121
1986	54	49	1	79
1987	54	49	1	2
1988	54	3163	1	200
1989	54	2363	1	254
1990	54	538	1	180
1991	54	1370	1	14
1992	54	1317	0	220
1993	54	626	0	240
1994	54	1241	1	130
1995	54	4690	1	11
1996	54	898	1	195
1997	54	833	1	222
1998	54	2227	1	99
1999	54	2642	1	58
2000	54	1303	1	34
2001	54	1619	1	192
2002	54	906	1	201
2003	54	1327	1	253
2004	54	5758	1	169
2005	54	2590	1	75
2006	54	3765	1	63
2007	54	5689	1	120
2008	54	1098	1	19
2009	54	5772	1	67
2010	54	3146	1	77
2011	54	1365	1	146
2012	54	3151	0	232
2013	54	630	1	133
2014	54	3157	1	194
2015	54	539	1	245
2016	54	22	0	101
2017	54	2477	1	127
2018	54	1229	1	190
2019	54	2508	1	221
2020	54	2671	1	64
2021	54	1086	1	110
2022	54	1298	1	184
2023	54	3103	1	36
2024	54	2740	1	33
2025	54	2543	1	231
2026	54	1287	1	219
2027	54	1262	1	47
2028	54	3077	1	199
2029	54	935	0	246
2030	54	125	1	22
2031	54	3130	1	71
2032	54	1580	1	136
2033	54	3103	1	36
2034	54	226	0	147
2035	54	243	1	8
2036	55	3146	1	77
2037	55	5774	1	27
2038	55	3633	1	44
2039	55	3633	1	214
2040	55	8920	1	91
2041	55	2642	0	58
2042	55	2642	1	191
2043	55	2642	0	188
2044	55	2642	1	188
2045	56	67	1	173
2046	56	3755	0	144
2047	56	492	0	227
2048	56	3114	1	88
2049	56	1229	0	190
2050	56	2361	1	212
2051	56	2624	1	163
2052	56	517	0	53
2053	56	467	1	224
2054	56	5704	0	172
2055	56	271	0	90
2056	56	31	0	137
2057	56	5772	0	67
2058	56	5772	1	67
2059	56	5784	1	204
2060	56	538	1	180
2061	56	2543	1	231
2062	56	3151	0	232
2063	56	1098	0	19
2064	56	2498	0	162
2065	56	1255	1	229
2066	56	5440	0	57
2067	56	2562	0	187
2068	56	566	0	119
2069	56	566	0	119
2070	56	1250	0	164
2071	56	757	1	35
2072	56	2744	0	248
2073	56	2548	0	158
2074	56	2548	1	158
2075	56	2247	0	87
2076	56	2538	1	128
2077	56	5793	1	160
2078	56	5763	1	165
2079	56	5756	1	170
2080	56	2590	0	75
2081	56	5760	0	80
2082	56	1189	0	40
2083	56	906	0	201
2084	56	539	1	37
2085	56	539	0	105
2086	56	539	1	105
2087	56	1158	1	7
2088	56	5773	0	18
2089	56	326	0	153
2090	56	1090	1	150
2091	56	2325	0	142
2092	56	2325	0	142
2093	56	2325	0	142
2094	56	2325	1	142
2095	56	1214	1	241
2096	56	1172	0	193
2097	56	1233	1	234
2098	56	243	0	8
2099	56	37	0	132
2100	56	5478	1	175
2101	56	2645	1	97
2102	56	2740	0	33
2103	56	733	1	74
2104	56	1193	0	202
2105	56	1103	0	98
2106	56	1262	1	47
2107	56	1360	0	73
2108	56	1384	1	52
2109	56	3133	0	6
2110	56	458	0	54
2111	56	458	1	54
2112	56	1048	1	107
2113	56	90	0	55
2114	56	3765	0	63
2115	56	935	0	246
2116	56	3110	1	104
2117	56	3110	1	126
2118	56	3110	1	189
2119	56	2363	0	254
2120	56	1287	0	219
2121	56	2465	1	250
2122	56	1524	0	218
2123	56	4731	1	156
2124	56	510	1	198
2125	56	7674	1	81
2126	56	2477	1	127
2127	56	2642	0	58
2128	56	2642	1	191
2129	56	2642	0	188
2130	56	2642	1	188
2131	56	5738	1	111
2132	56	1365	1	146
2133	56	4701	1	10
2134	56	2227	0	99
2135	56	5633	0	68
2136	56	1549	1	96
2137	56	839	0	43
2138	56	5476	0	39
2139	56	2487	0	196
2140	56	2487	1	196
2141	56	180	0	143
2142	56	2508	1	221
2143	56	2503	1	26
2144	56	1109	0	182
2145	56	894	0	108
2146	56	5513	1	117
2147	56	2526	0	141
2148	56	2526	1	252
2149	56	2526	1	69
2150	56	2526	1	16
2151	56	1597	1	84
2152	56	3077	0	199
2153	56	226	1	147
2154	56	333	1	228
2155	56	333	1	251
2156	56	333	0	60
2157	56	333	1	60
2158	56	2512	0	72
2159	56	2471	0	24
2160	56	654	0	116
2161	56	1547	1	134
2162	56	1167	0	235
2163	56	1069	0	181
2164	56	2661	1	152
2165	56	1241	1	130
2166	56	4692	1	124
2167	56	134	0	178
2168	56	1129	0	145
2169	56	1580	0	136
2170	56	1428	0	226
2171	56	1298	1	184
2172	56	2678	0	122
2173	56	7	0	95
2174	56	561	1	83
2175	56	2683	0	94
2176	56	1291	0	203
2177	56	1291	0	203
2178	56	1291	0	203
2179	56	1291	1	203
2180	56	3146	1	77
2181	56	2654	0	148
2182	56	1259	0	45
2183	56	1432	0	249
2184	56	2629	0	161
2185	56	1523	1	206
2186	56	630	0	133
2187	57	906	1	201
2188	57	5704	0	172
2189	57	538	1	180
2190	57	1340	1	32
2191	57	2247	0	87
2192	57	2247	0	87
2193	57	2247	1	87
2194	57	3146	1	86
2195	57	3146	1	135
2196	57	3146	1	157
2197	57	3765	1	63
2198	57	894	1	108
2199	57	1549	1	96
2200	57	4731	0	156
2201	57	2227	0	99
2202	57	1184	1	211
2203	57	1069	0	181
2204	57	1048	0	107
2205	57	1360	0	73
2206	57	31	1	137
2207	57	2744	0	248
2208	57	2642	0	58
2209	57	2642	0	191
2210	57	2642	1	191
2211	57	2642	0	188
2212	57	2642	0	188
2213	57	2642	0	58
2214	57	2642	1	191
2215	57	2642	0	188
2216	57	2642	1	188
2217	57	857	1	106
2218	57	536	1	166
2219	57	4701	1	10
2220	57	3110	1	104
2221	57	3110	0	126
2222	57	3110	0	126
2223	57	3110	0	126
2224	57	3110	1	126
2225	57	3110	1	189
2226	57	271	0	90
2227	57	1109	1	182
2228	57	1523	0	206
2229	57	1221	0	23
2230	57	492	1	227
2231	57	2620	0	183
2232	57	459	0	242
2233	57	459	1	242
2234	57	1214	1	241
2235	57	1259	1	45
2236	57	1365	1	146
2237	57	1255	1	229
2238	57	243	0	8
2239	57	2600	0	155
2240	57	5758	1	169
2241	58	8704	1	62
2242	58	8723	0	216
2243	58	8788	1	230
2244	58	8789	1	66
2245	58	8783	1	208
2246	58	8716	0	125
2247	58	8716	1	154
2248	58	8716	1	233
2249	58	8716	0	89
2250	58	8716	1	89
2251	58	8716	1	149
2252	58	8704	0	62
2253	58	8788	0	230
2254	58	8777	1	244
2255	58	8723	0	216
2256	58	8770	1	3
2257	58	8716	1	125
2258	58	8789	0	66
2259	58	8789	0	65
2260	58	8789	0	65
2261	58	8789	0	65
2262	58	8789	1	65
2263	58	8789	0	46
2264	58	8789	0	46
2265	58	8789	1	46
2266	58	8783	1	205
2267	58	8783	1	103
2268	58	8783	1	138
2269	58	49	0	121
2270	58	49	1	121
2271	58	49	1	79
2272	58	49	1	2
2273	58	2520	0	30
2274	58	5440	0	57
2275	58	733	0	74
2276	58	4692	0	124
2277	58	4692	0	124
2278	58	4692	1	124
2279	58	1250	1	164
2280	58	5688	1	48
2281	59	5758	1	169
2282	59	894	1	108
2283	59	1086	1	110
2284	59	180	1	143
2285	59	467	0	224
2286	59	467	0	20
2287	59	467	0	20
2288	59	467	1	20
2289	59	467	1	115
2290	59	467	0	197
2291	59	467	0	197
2292	59	467	1	197
2293	59	467	0	13
2294	59	467	1	13
2295	59	467	1	85
2296	59	326	0	153
2297	59	1189	1	40
2298	59	5761	1	131
2299	59	4690	1	11
2300	59	1250	0	164
2301	59	3755	1	144
2302	59	22	1	101
2303	59	2247	0	87
2304	59	5704	0	172
2305	59	1255	1	229
2306	59	727	1	179
2307	59	536	1	166
2308	59	1098	0	19
2309	59	3114	1	88
2310	59	1229	0	190
2311	59	1317	0	220
2312	59	1317	0	220
2313	59	1552	1	171
2314	59	1365	1	146
2315	59	1428	1	226
2316	59	5773	1	18
2317	59	2620	1	183
2318	59	566	0	119
2319	59	226	0	147
2320	59	1547	1	134
2321	59	61	0	129
2322	59	3077	0	199
2323	59	49	1	76
2324	59	2487	0	196
2325	59	2487	1	196
2326	60	8752	1	82
2327	60	8752	1	243
2328	61	2498	0	162
2329	61	1172	1	193
2330	61	2590	0	75
2331	61	1428	0	226
2332	61	2325	0	142
2333	61	2325	0	142
2334	61	2325	0	142
2335	61	2325	1	142
2336	61	1129	0	145
2337	61	1287	0	219
2338	61	5688	0	48
2339	62	8788	0	230
2340	62	8723	0	216
2341	62	8777	0	244
2342	62	8704	1	62
2343	62	8770	0	3
2344	62	8789	0	66
2345	62	8789	1	65
2346	62	8789	0	46
2347	62	8789	1	46
2348	62	8716	0	125
2349	62	8716	1	154
2350	62	8716	0	233
2351	62	8716	0	233
2352	62	8716	1	233
2353	62	8716	0	89
2354	62	8716	0	89
2355	62	8716	0	89
2356	62	8716	1	89
2357	62	8716	1	149
2358	62	8783	0	208
2359	62	8783	0	205
2360	62	8783	0	205
2361	62	8783	1	205
2362	62	8783	1	103
2363	62	8783	1	138
2364	62	8788	1	230
2365	62	8783	1	205
2366	62	8783	1	103
2367	62	8783	1	138
2368	62	8716	1	154
2369	62	8716	1	233
2370	62	8716	0	89
2371	62	8716	0	89
2372	62	8716	1	89
2373	62	8716	1	149
2374	62	8789	1	65
2375	62	8789	1	46
2376	62	3146	0	86
2377	62	3146	1	86
2378	62	3146	1	135
2379	62	3146	1	157
2380	62	5774	1	27
2381	62	3630	1	38
2382	62	4690	1	11
2383	62	1224	0	185
2384	62	8920	0	91
2385	62	3633	0	44
2386	62	3633	1	44
2387	62	3633	1	214
2388	62	3633	0	114
2389	62	3633	1	44
2390	62	3633	0	214
2391	62	3633	0	214
2392	62	3633	1	214
2393	63	5758	1	169
2394	63	1580	0	136
2395	63	1580	1	136
2396	63	1224	1	185
2397	63	2600	0	155
2398	63	61	0	129
2399	63	4690	0	11
2400	63	4690	1	11
2401	63	255	0	177
2402	63	5761	0	131
2403	63	5754	1	50
2404	63	355	0	9
2405	63	5763	0	165
2406	63	5763	0	165
2407	63	5763	1	165
2408	63	536	0	166
2409	63	536	0	166
2410	63	536	1	166
2411	63	833	0	222
2412	63	833	1	222
2413	63	90	1	55
2414	63	1167	1	235
2415	63	894	1	108
2416	63	1048	1	107
2417	63	1158	1	7
2418	63	1597	0	84
2419	63	1597	1	84
2420	63	2744	1	248
2421	63	2562	0	187
2422	63	2543	1	231
2423	63	757	1	35
2424	63	2608	0	92
2425	63	333	1	186
2426	63	2361	1	212
2427	63	271	1	90
2428	63	5689	0	120
2429	63	3110	1	70
2430	63	1109	1	182
2431	63	2620	0	183
2432	64	5772	0	67
2433	64	1523	0	206
2434	64	3103	0	36
2435	64	1241	1	130
2436	64	2642	0	58
2437	64	2642	1	191
2438	64	2642	0	188
2439	64	2642	1	188
2440	64	1428	0	226
2441	64	2590	0	75
2442	64	5754	1	50
2443	64	1291	1	203
2444	64	3114	0	88
2445	64	134	0	178
2446	64	1619	1	192
2447	64	1233	0	234
2448	64	243	0	8
2449	64	1552	0	171
2450	64	1552	0	171
2451	64	1552	1	171
2452	65	857	1	106
2453	66	243	0	8
2454	66	8777	0	244
2455	66	8788	0	230
2456	66	8704	0	62
2457	67	1428	1	226
2458	67	355	1	9
